round,selected_clients,selected_client_count,decision_threshold,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_balanced_accuracy,val_sensitivity,val_specificity,val_confidence_accuracy_top30,val_confidence_accuracy_top50,val_confidence_accuracy_ge90,val_confidence_coverage_ge90,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_balanced_accuracy,test_sensitivity,test_specificity,test_confidence_accuracy_top30,test_confidence_accuracy_top50,test_confidence_accuracy_ge90,test_confidence_coverage_ge90,mean_epsilon,cumulative_epsilon,mean_hybrid_alpha,mean_update_norm,round_time_sec,round_communication_bytes,round_communication_mb,cumulative_communication_bytes,cumulative_communication_mb
1,"0,1,2,3,4",5,0.6599999999999999,0.9695386234579999,0.5629440261518127,0.8056394763343404,0.6952872377020984,0.7241569928137093,0.7070809891283913,0.8436060438548,0.7241569928137093,0.5925925925925926,0.8557213930348259,0.8993288590604027,0.8229376257545271,1.0,0.02416918429003021,0.5551721081212387,0.7893681043129388,0.6705558992601758,0.6654135103377585,0.667877538071066,0.8197517437935948,0.6654135103377585,0.4577114427860697,0.8731155778894473,0.9,0.8316633266533067,1.0,0.03510531594784353,54.374894294275734,54.374894294275734,0.34276761492087865,11.944382747413242,26.676048755645752,447487120,426.75697326660156,447487120,426.75697326660156
2,"0,1,2,3,4",5,0.7,0.3086913767140303,0.5011833321531974,0.8187311178247734,0.7187135639331519,0.7666429755981995,0.7363810130614845,0.8793927189449577,0.7666429755981995,0.6825396825396826,0.8507462686567164,0.9865771812080537,0.89738430583501,0.9845201238390093,0.3252769385699899,0.485428698203987,0.8114343029087262,0.7129013774352291,0.7368746718667967,0.7231537279924376,0.8656966424160604,0.7368746718667967,0.6119402985074627,0.8618090452261307,0.9833333333333333,0.905811623246493,0.9756838905775076,0.3299899699097292,54.374894294275734,108.74978858855147,0.4134596308780509,5.513285214450948,23.54159379005432,447487120,426.75697326660156,894974240,853.5139465332031
3,"0,1,2,3,4",5,0.73,0.18912289340429744,0.46778155093466767,0.8469284994964753,0.7524015890213074,0.7759614625286267,0.7629654756520428,0.892534681091895,0.7759614625286267,0.6613756613756614,0.8905472636815921,0.9899328859060402,0.9094567404426559,0.9734513274336283,0.3413897280966767,0.4579037405184303,0.835506519558676,0.7444773995289732,0.7426529413235331,0.7435570890840653,0.8740499762494063,0.7426529413235331,0.5870646766169154,0.8982412060301508,0.97,0.9278557114228457,0.9661971830985916,0.35606820461384153,54.374894294275734,163.1246828828272,0.5051185156639522,1.7949293938598416,22.987080335617065,447487120,426.75697326660156,1342461360,1280.2709197998047
4,"0,1,2,3,4",5,0.6599999999999999,0.10590163750210388,0.368703482974572,0.8600201409869084,0.7736751534532051,0.7658335307589039,0.7696344078843056,0.8951966358682776,0.7658335307589039,0.6137566137566137,0.917910447761194,0.9966442953020134,0.9758551307847082,0.9974554707379135,0.3957703927492447,0.3722745384591274,0.8425275827482447,0.7581782411396404,0.7247368684217106,0.7389551803210339,0.8782282057051427,0.7247368684217106,0.527363184079602,0.9221105527638191,0.9966666666666667,0.9679358717434869,0.9897959183673469,0.39317953861584753,54.374894294275734,217.49957717710294,0.5405343543225624,1.5675767271212293,22.856162309646606,447487120,426.75697326660156,1789948480,1707.0278930664062
5,"0,1,2,3,4",5,0.59,0.08907381020709255,0.3700070414778449,0.8489425981873112,0.756581654816068,0.7954177525073047,0.7727425300263646,0.8935020663876385,0.7954177525073047,0.708994708994709,0.8818407960199005,1.0,0.9678068410462777,0.9866071428571429,0.4511581067472306,0.36055480895812436,0.8455366098294884,0.7599511685506686,0.776825670641766,0.7677467174925878,0.8852940073501837,0.776825670641766,0.6616915422885572,0.8919597989949749,1.0,0.9619238476953907,0.9783549783549783,0.4633901705115346,54.374894294275734,271.8744714713787,0.5431795388844806,1.5398299646554396,23.033776998519897,447487120,426.75697326660156,2237435600,2133.784866333008
6,"0,1,2,3,4",5,0.61,0.09182954266293904,0.3493940001888218,0.8489425981873112,0.7551966360706962,0.7751816315249151,0.7643285698011468,0.8948445602674457,0.7751816315249151,0.656084656084656,0.8942786069651741,1.0,0.9839034205231388,0.9934640522875817,0.4622356495468278,0.3463339236459378,0.8455366098294884,0.7600908772719318,0.7600908772719318,0.7600908772719318,0.8867784194604865,0.7600908772719318,0.6169154228855721,0.9032663316582915,0.9966666666666667,0.9779559118236473,0.9796334012219959,0.49247743229689067,54.374894294275734,326.24936576565443,0.5437172919831829,1.5197910247116724,23.059354066848755,447487120,426.75697326660156,2684922720,2560.5418395996094
7,"0,1,2,3,4",5,0.4599999999999999,0.07212628636116704,0.309122844284995,0.8529707955689829,0.7621087864183756,0.7999289267945984,0.7780224154826065,0.8991122430177156,0.7999289267945984,0.7142857142857143,0.8855721393034826,1.0,0.9859154929577465,0.9807321772639692,0.5226586102719033,0.33896072984578735,0.8405215646940822,0.7525938924285428,0.7681067026675668,0.7597863393567451,0.8781282032050801,0.7681067026675668,0.6467661691542289,0.8894472361809045,0.9966666666666667,0.9759519038076152,0.9612676056338029,0.5697091273821464,54.374894294275734,380.6242600599302,0.5438992227279043,1.5098076803097957,22.7211971282959,447487120,426.75697326660156,3132409840,2987.298812866211
8,"0,1,2,3,4",5,0.6,0.07231093793268632,0.33227219442346423,0.8559919436052367,0.7664497158715475,0.7653695806680881,0.7659072887422045,0.8977664587117324,0.7653695806680881,0.6190476190476191,0.9116915422885572,1.0,0.9859154929577465,0.9914346895074947,0.4702920443101712,0.33349511424899697,0.8585757271815446,0.7842086128602983,0.7589595989899747,0.7703309180914415,0.88794407360184,0.7589595989899747,0.5920398009950248,0.9258793969849246,1.0,0.9839679358717435,0.9837728194726166,0.4944834503510532,54.374894294275734,434.9991543542059,0.5429814857898021,1.5297180329104967,23.137964487075806,447487120,426.75697326660156,3579896960,3414.0557861328125
9,"0,1,2,3,4",5,0.7999999999999999,0.0700204794863223,0.36777584694423465,0.8801611278952669,0.8285014414167067,0.751964384427071,0.7811012828231372,0.9049330069230566,0.751964384427071,0.544973544973545,0.9589552238805971,0.9966442953020134,0.9678068410462777,0.9741935483870968,0.46827794561933533,0.3700503365565446,0.8716148445336008,0.8338691815811096,0.7336558413960349,0.7675990675990676,0.8907035175879398,0.7336558413960349,0.5024875621890548,0.964824120603015,0.9933333333333333,0.9679358717434869,0.9733606557377049,0.48946840521564694,54.374894294275734,489.3740486484817,0.5423817019083271,1.5383192807627277,22.878336906433105,447487120,426.75697326660156,4027384080,3840.812759399414
10,"0,1,2,3,4",5,0.6799999999999999,0.0697878775283651,0.33158279833836857,0.8700906344410876,0.7985348977601658,0.75383992734739,0.7726958968962769,0.8994149622259074,0.75383992734739,0.5661375661375662,0.9415422885572139,0.9966442953020134,0.9839034205231388,0.9775700934579439,0.5387713997985901,0.3285368801717653,0.8696088264794383,0.8166306522609044,0.7472749318732967,0.7737287188726414,0.8887878446961173,0.7472749318732967,0.5422885572139303,0.9522613065326633,0.9966666666666667,0.9719438877755511,0.9694793536804309,0.5586760280842528,54.374894294275734,543.7489429427574,0.5423306982086288,1.5122569557793137,23.306975603103638,447487120,426.75697326660156,4474871200,4267.569732666016
11,"0,1,2,3,4",5,0.61,0.06260573997667147,0.30789107738544813,0.8660624370594159,0.7948076168040832,0.7371870804706626,0.760070415242829,0.8957494274658453,0.7371870804706626,0.5291005291005291,0.945273631840796,1.0,0.9859154929577465,0.98,0.553877139979859,0.3083807085318455,0.8665997993981945,0.813577958981962,0.7379528238205955,0.7658438299608153,0.8940942273556839,0.7379528238205955,0.5223880597014925,0.9535175879396985,0.9966666666666667,0.9759519038076152,0.9659863945578231,0.5897693079237714,54.374894294275734,598.1238372370331,0.5418277059517261,1.535025718689693,22.929726123809814,447487120,426.75697326660156,4922358320,4694.326705932617
12,"0,1,2,3,4",5,0.4699999999999999,0.0586652634849484,0.3186111373363545,0.8479355488418933,0.7536348603625673,0.7725361288794125,0.7623095177329023,0.8917252362525994,0.7725361288794125,0.6507936507936508,0.8942786069651741,1.0,0.9879275653923542,0.9806949806949807,0.5216515609264853,0.3346572921890672,0.8565697091273822,0.7771280901675073,0.7781569539238482,0.7776403560349547,0.876209405235131,0.7781569539238482,0.6467661691542289,0.9095477386934674,0.9933333333333333,0.9639278557114228,0.9586330935251799,0.5576730190571715,54.374894294275734,652.4987315313087,0.5429966741278482,1.5273429389731608,22.95851421356201,447487120,426.75697326660156,5369845440,5121.083679199219
13,"0,1,2,3,4",5,0.4799999999999999,0.06983975222515204,0.29949391836606243,0.8590130916414904,0.7708405629458261,0.777353312801074,0.7740129525593009,0.9034391534391534,0.777353312801074,0.6455026455026455,0.9092039800995025,1.0,0.9839034205231388,0.9783393501805054,0.5579053373615307,0.3149658937750752,0.8585757271815446,0.7842086128602983,0.7589595989899747,0.7703309180914415,0.8897441186029651,0.7589595989899747,0.5920398009950248,0.9258793969849246,0.9933333333333333,0.9759519038076152,0.9626485568760611,0.5907723169508525,54.374894294275734,706.8736258255844,0.5346704934132172,1.4657856090658563,23.072591543197632,447487120,426.75697326660156,5817332560,5547.84065246582
14,"0,1,2,3,4",5,0.27999999999999997,0.04963821961227583,0.3154719757049345,0.8318227593152064,0.7363337819650068,0.7888928374003001,0.755819552282101,0.8863157756192581,0.7888928374003001,0.7195767195767195,0.8582089552238806,1.0,0.9839034205231388,0.9679054054054054,0.5961732124874118,0.3218253392991474,0.8425275827482447,0.756237322515213,0.784238355958899,0.7684184207139084,0.8867815445386135,0.784238355958899,0.6865671641791045,0.8819095477386935,0.99,0.9759519038076152,0.9544740973312402,0.6389167502507522,54.374894294275734,761.2485201198601,0.537033848532871,1.537876666026524,23.23517632484436,447487120,426.75697326660156,6264819680,5974.597625732422
15,"0,1,2,3,4",5,0.5299999999999999,0.07184457962034216,0.30570438381168175,0.8670694864048338,0.7849478191062349,0.7803048250809446,0.7825864837250036,0.9030311405933296,0.7803048250809446,0.6402116402116402,0.9203980099502488,0.9966442953020134,0.9839034205231388,0.9738988580750407,0.6173212487411883,0.2941177046765296,0.8716148445336008,0.8131148028173201,0.7634065851646291,0.7839887336149929,0.907638315957899,0.7634065851646291,0.582089552238806,0.9447236180904522,1.0,0.9839679358717435,0.9645608628659477,0.6509528585757272,54.374894294275734,815.6234144141358,0.522271247397672,1.511139039876907,23.002442836761475,447487120,426.75697326660156,6712306800,6401.354598999023
16,"0,1,2,3,4",5,0.43999999999999995,0.04876114691885039,0.3069808975327291,0.850956696878147,0.758296869128859,0.7804726368159204,0.7683417402269861,0.8963120903419411,0.7804726368159204,0.6666666666666666,0.8942786069651741,1.0,0.9798792756539235,0.9742710120068611,0.5871097683786506,0.3126243966273822,0.8595787362086259,0.7836581277175336,0.7707442686067152,0.7768719227572096,0.8890691017275432,0.7707442686067152,0.6218905472636815,0.9195979899497487,0.99,0.9679358717434869,0.9601990049751243,0.60481444332999,54.374894294275734,869.9983087084115,0.530514536615825,1.4890226949976224,22.960541248321533,447487120,426.75697326660156,7159793920,6828.111572265625
17,"0,1,2,3,4",5,0.5299999999999999,0.051743448354783436,0.3092556095795569,0.865055387713998,0.781926735478648,0.7750138197899392,0.7783807011232362,0.9038274237279211,0.7750138197899392,0.6296296296296297,0.9203980099502488,0.9899328859060402,0.9859154929577465,0.9789103690685413,0.5730110775427996,0.311958335945336,0.8716148445336008,0.8140638837603758,0.761547163679092,0.7830545355637155,0.8887097177429436,0.761547163679092,0.5771144278606966,0.9459798994974874,0.9866666666666667,0.9639278557114228,0.9611021069692058,0.6188565697091274,54.374894294275734,924.3732030026872,0.5208999349888164,1.5003533045421817,22.96791982650757,447487120,426.75697326660156,7607281040,7254.868545532227
18,"0,1,2,3,4",5,0.4099999999999999,0.04446157178870714,0.3099302539652568,0.8610271903323263,0.7743599117389771,0.7765734817973624,0.7754571672019401,0.8950617283950617,0.7765734817973624,0.6402116402116402,0.9129353233830846,0.9932885906040269,0.9839034205231388,0.9580838323353293,0.6727089627391742,0.32546026752131396,0.8716148445336008,0.809678986936512,0.7708442711067777,0.7876181600319532,0.8874128103202581,0.7708442711067777,0.6019900497512438,0.9396984924623115,0.9866666666666667,0.969939879759519,0.946376811594203,0.6920762286860582,54.374894294275734,978.7480972969629,0.5187437229748236,1.5605250357962963,22.970691442489624,447487120,426.75697326660156,8054768160,7681.625518798828
19,"0,1,2,3,4",5,0.57,0.04546789500873613,0.2831982077668681,0.8851963746223565,0.8314517296280214,0.7712627339493011,0.7958116883116884,0.9134617915712443,0.7712627339493011,0.5873015873015873,0.9552238805970149,1.0,0.9859154929577465,0.968562874251497,0.6727089627391742,0.31942703109327986,0.8665997993981945,0.8204063758977054,0.7286557163929098,0.7602641774827206,0.898291207280182,0.7286557163929098,0.4975124378109453,0.9597989949748744,0.9966666666666667,0.9839679358717435,0.9446022727272727,0.7061183550651956,54.374894294275734,1033.1229915912386,0.511732537859735,1.5109738591666697,22.77049493789673,447487120,426.75697326660156,8502255280,8108.38249206543
20,"0,1,2,3,4",5,0.35999999999999993,0.0407659901460279,0.2914070367573011,0.865055387713998,0.7792145707634567,0.8094152254600016,0.7925703061669889,0.9065157019137119,0.8094152254600016,0.7195767195767195,0.8992537313432836,1.0,0.9818913480885312,0.9696509863429439,0.6636455186304129,0.31566280873871616,0.8575727181544633,0.7790078210601882,0.7769256731418286,0.7779579673776662,0.8922035550888772,0.7769256731418286,0.6417910447761194,0.9120603015075377,0.99,0.9719438877755511,0.9499263622974963,0.6810431293881645,54.374894294275734,1087.4978858855143,0.5082656198889266,1.4757844643583198,22.966524124145508,447487120,426.75697326660156,8949742400,8535.139465332031
21,"0,1,2,3,4",5,0.32999999999999996,0.03946860773618007,0.30302744209466265,0.8670694864048338,0.7846399331219066,0.7823284371791834,0.7834742962865072,0.9000335623469953,0.7823284371791834,0.6455026455026455,0.9191542288557214,0.9966442953020134,0.9798792756539235,0.9605263157894737,0.6888217522658611,0.32818474956118354,0.8645937813440321,0.7944670809839349,0.7683067076676917,0.7801040705130824,0.8955786394659866,0.7683067076676917,0.6069651741293532,0.9296482412060302,0.9966666666666667,0.9739478957915831,0.9416666666666667,0.7221664994984955,54.374894294275734,1141.87278017979,0.5008801704072814,1.500898705502396,22.938769102096558,447487120,426.75697326660156,9397229520,8961.896438598633
22,"0,1,2,3,4",5,0.37999999999999995,0.03372521116790305,0.3005157194108761,0.865055387713998,0.7796366225083571,0.7972735528705678,0.7878638114430019,0.9000796283134591,0.7972735528705678,0.6878306878306878,0.9067164179104478,0.9966442953020134,0.9859154929577465,0.9603658536585366,0.6606243705941591,0.3242471555290873,0.8605817452357071,0.7844423617619494,0.7769506737668441,0.7805859674955075,0.8869159228980724,0.7769506737668441,0.6368159203980099,0.9170854271356784,0.98,0.9679358717434869,0.9449152542372882,0.7101303911735206,54.374894294275734,1196.2476744740657,0.49499524923192284,1.4986620227545873,22.959380388259888,447487120,426.75697326660156,9844716640,9388.653411865234
23,"0,1,2,3,4",5,0.3,0.0382383099199553,0.31164931866817724,0.8469284994964753,0.7551370618875253,0.8042920319039721,0.7744126262928199,0.8968188159730448,0.8042920319039721,0.7354497354497355,0.8731343283582089,0.9966442953020134,0.9839034205231388,0.9572519083969465,0.6596173212487412,0.32956094847041123,0.8415245737211635,0.7540996114613046,0.7705942648566214,0.7617141647001876,0.883009575239381,0.7705942648566214,0.6517412935323383,0.8894472361809045,0.98,0.9719438877755511,0.9479166666666666,0.6740220661985958,54.374894294275734,1250.6225687683414,0.4841858035506134,1.5111561695937927,23.008159399032593,447487120,426.75697326660156,10292203760,9815.410385131836
