round,selected_clients,selected_client_count,decision_threshold,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_balanced_accuracy,val_sensitivity,val_specificity,val_confidence_accuracy_top30,val_confidence_accuracy_top50,val_confidence_accuracy_ge90,val_confidence_coverage_ge90,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_balanced_accuracy,test_sensitivity,test_specificity,test_confidence_accuracy_top30,test_confidence_accuracy_top50,test_confidence_accuracy_ge90,test_confidence_coverage_ge90,mean_epsilon,cumulative_epsilon,mean_hybrid_alpha,mean_update_norm,round_time_sec,round_communication_bytes,round_communication_mb,cumulative_communication_bytes,cumulative_communication_mb
1,"0,1,2,3,4",5,0.05,0.9695476043719161,,0.8096676737160121,0.40483383685800606,0.5,0.44741235392320533,0.0,0.5,0.0,1.0,0.8355704697986577,0.6197183098591549,0.0,0.0,,0.79839518555667,0.399197592778335,0.5,0.44394868934746234,0.0,0.5,0.0,1.0,0.8333333333333334,0.5971943887775552,0.0,0.0,,,,11.944667578901178,24.820741891860962,447487120,426.75697326660156,447487120,426.75697326660156
2,"0,1,2,3,4",5,0.63,0.4866208807842205,0.5448119748395015,0.797583081570997,0.6928267045454546,0.7394179894179894,0.7089399120664387,0.8487555608202374,0.7394179894179894,0.6455026455026455,0.8333333333333334,0.9093959731543624,0.8390342052313883,1.0,0.019133937562940583,0.5431839953454113,0.7793380140421263,0.6634004765761641,0.6740074751868796,0.6682095964179826,0.8193579839495988,0.6740074751868796,0.4975124378109453,0.8505025125628141,0.9166666666666666,0.8537074148296593,1.0,0.020060180541624874,,,,8.652958300062412,21.876354694366455,447487120,426.75697326660156,894974240,853.5139465332031
3,"0,1,2,3,4",5,0.72,0.2677147156823983,0.4955693270864804,0.8418932527693856,0.745828513338241,0.7768992339887862,0.7591611632487545,0.8890073442312248,0.7768992339887862,0.671957671957672,0.8818407960199005,0.9765100671140939,0.9014084507042254,0.9854545454545455,0.2769385699899295,0.49279087261785354,0.8214643931795386,0.7243145185273301,0.735718392959824,0.7296571853368431,0.8638684717117928,0.735718392959824,0.5920398009950248,0.8793969849246231,0.9666666666666667,0.8917835671342685,0.9739776951672863,0.26980942828485455,,,,5.296758777918181,21.81559467315674,447487120,426.75697326660156,1342461360,1280.2709197998047
4,"0,1,2,3,4",5,0.71,0.11441809143283872,0.39111106849509064,0.8700906344410876,0.7922508525956802,0.7740760483297797,0.7825728296237454,0.8960554371002132,0.7740760483297797,0.6190476190476191,0.9291044776119403,0.9966442953020134,0.9517102615694165,0.9973753280839895,0.38368580060422963,0.39752264606318954,0.8385155466399198,0.7525044884657746,0.7092083552088801,0.7265305427069757,0.8740374759368983,0.7092083552088801,0.4925373134328358,0.9258793969849246,0.9966666666666667,0.9478957915831663,0.9792746113989638,0.38716148445336007,,,,2.3672470023058665,21.511974573135376,447487120,426.75697326660156,1789948480,1707.0278930664062
5,"0,1,2,3,4",5,0.61,0.09811030265556729,0.34197291194612284,0.8580060422960725,0.7695713443009766,0.7706605859590934,0.7701136025928778,0.8920476980178472,0.7706605859590934,0.6296296296296297,0.9116915422885572,1.0,0.9778672032193159,0.9888641425389755,0.4521651560926485,0.3467433550651956,0.8495486459378134,0.7700819846225734,0.7384309607740194,0.7521478859233921,0.8819532988324709,0.7384309607740194,0.5522388059701493,0.9246231155778895,0.9966666666666667,0.9779559118236473,0.987012987012987,0.4633901705115346,,,,1.6429680632704369,21.784658670425415,447487120,426.75697326660156,2237435600,2133.784866333008
6,"0,1,2,3,4",5,0.6799999999999999,0.08986493561171019,0.3613713966515609,0.8559919436052367,0.7667645241038319,0.7613223564716103,0.7639836515975261,0.8947919134486298,0.7613223564716103,0.6084656084656085,0.914179104477612,1.0,0.9818913480885312,0.9863325740318907,0.4420946626384693,0.364904283161986,0.8545636910732196,0.7807440049190408,0.7397122428060701,0.7568640312150492,0.8803251331283282,0.7397122428060701,0.5472636815920398,0.9321608040201005,0.9966666666666667,0.9719438877755511,0.9808510638297873,0.47141424272818455,,,,1.5283137934125448,21.61060667037964,447487120,426.75697326660156,2684922720,2560.5418395996094
7,"0,1,2,3,4",5,0.5099999999999999,0.07760149632470982,0.30664455878650554,0.8569989929506546,0.7674835132843056,0.7781331438047856,0.7725797711056346,0.8986482929268998,0.7781331438047856,0.6507936507936508,0.9054726368159204,1.0,0.9919517102615694,0.9919678714859438,0.5015105740181269,0.34136834331118354,0.8415245737211635,0.7541735413716498,0.7445623640591015,0.7491560294529798,0.873396834920873,0.7445623640591015,0.582089552238806,0.907035175879397,0.9966666666666667,0.9739478957915831,0.9666048237476809,0.5406218655967904,,,,1.5208552451669346,22.1653892993927,447487120,426.75697326660156,3132409840,2987.298812866211
8,"0,1,2,3,4",5,0.62,0.07453058675209448,0.3226653960536254,0.8640483383685801,0.7840661684662685,0.7541558082602859,0.7674469033687282,0.9020111084787702,0.7541558082602859,0.5767195767195767,0.931592039800995,1.0,0.9919517102615694,0.9935897435897436,0.47129909365558914,0.34277784525451355,0.8495486459378134,0.7718659428285592,0.7309932748318708,0.7479437740173936,0.8789969749243731,0.7309932748318708,0.5323383084577115,0.9296482412060302,0.9966666666666667,0.9739478957915831,0.9738430583501007,0.49849548645937813,,,,1.543266175754149,21.728534698486328,447487120,426.75697326660156,3579896960,3414.0557861328125
9,"0,1,2,3,4",5,0.7,0.07112634359259147,0.3599070446248741,0.8640483383685801,0.7845968712394704,0.7521321961620469,0.766407904022583,0.9000565953302272,0.7521321961620469,0.5714285714285714,0.9328358208955224,0.9966442953020134,0.9738430583501007,0.9822222222222222,0.45317220543806647,0.359102208970662,0.8655967903711134,0.8004334207459207,0.7577783194579865,0.7757850995555914,0.8874346858671467,0.7577783194579865,0.5771144278606966,0.9384422110552764,0.9966666666666667,0.9759519038076152,0.9848812095032398,0.46439317953861586,,,,1.5408523165922583,21.616331577301025,447487120,426.75697326660156,4027384080,3840.812759399414
10,"0,1,2,3,4",5,0.74,0.07871637828596174,0.33781637477970794,0.8751258811681772,0.8349262157076359,0.722547974413646,0.7591917516740723,0.8990365632156677,0.722547974413646,0.47619047619047616,0.9689054726368159,0.9966442953020134,0.9818913480885312,0.9827956989247312,0.46827794561933533,0.33562993668505514,0.8645937813440321,0.8411261461575927,0.7013675341883547,0.7401184377950567,0.8860909022725568,0.7013675341883547,0.42786069651741293,0.9748743718592965,1.0,0.9719438877755511,0.9770354906054279,0.48044132397191575,,,,1.5157964790770284,21.906394004821777,447487120,426.75697326660156,4474871200,4267.569732666016
